date,value
2017-12-28,30.04
2017-12-29,30.03
2017-12-30,28.83
2017-12-31,28.45
2018-01-01,29.59
2018-01-02,29.62
2018-01-03,30.27
2018-01-04,30.04
2018-01-05,30.59
2018-01-06,30.22
2018-01-07,28.52
2018-01-08,30.35
2018-01-09,30.11
2018-01-10,30.36
2018-01-11,30.62
2018-01-12,30.45
2018-01-13,29.29
2018-01-14,28.88
2018-01-15,29.41
2018-01-16,29.99
2018-01-17,30.36
2018-01-18,30.65
2018-01-19,30.64
2018-01-20,30.28
2018-01-21,28.61
2018-01-22,30.75
2018-01-23,30.00
2018-01-24,29.97
2018-01-25,29.93
2018-01-26,29.67
2018-01-27,31.47
2018-01-28,29.53
2018-01-29,30.31
